Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
D:/AAAProjects/AAAAUdacity/RoverCiel/cl_data/recording0/IMG/robocam_2018_06_30_19_35_13_128.jpg;0;0;0.7000487;1.025954;131.9817;116.3903;358.8935;133.4706;0.009684052
D:/AAAProjects/AAAAUdacity/RoverCiel/cl_data/recording0/IMG/robocam_2018_06_30_19_35_13_178.jpg;0;0;0.8498726;0.8526238;131.9533;116.4219;358.3812;133.1163;359.9824
D:/AAAProjects/AAAAUdacity/RoverCiel/cl_data/recording0/IMG/robocam_2018_06_30_19_35_13_228.jpg;0;0;0.9999444;0.7125834;131.9391;116.4378;358.044;132.972;0.001250226
D:/AAAProjects/AAAAUdacity/RoverCiel/cl_data/recording0/IMG/robocam_2018_06_30_19_35_13_278.jpg;0;0;1;0.5124061;131.9254;116.455;357.5731;132.8016;359.9906
D:/AAAProjects/AAAAUdacity/RoverCiel/cl_data/recording0/IMG/robocam_2018_06_30_19_35_13_329.jpg;0;0;1;0.3675364;131.9224;116.4607;357.2285;132.5245;359.971
D:/AAAProjects/AAAAUdacity/RoverCiel/cl_data/recording0/IMG/robocam_2018_06_30_19_35_13_378.jpg;0;0;1;0.1401416;131.9224;116.461;356.7482;132.5106;0.0701075
D:/AAAProjects/AAAAUdacity/RoverCiel/cl_data/recording0/IMG/robocam_2018_06_30_19_35_13_428.jpg;0;0;1;0.08135217;131.9223;116.4611;356.5976;132.5043;0.05795686
D:/AAAProjects/AAAAUdacity/RoverCiel/cl_data/recording0/IMG/robocam_2018_06_30_19_35_13_478.jpg;0;0;1;0.02239837;131.9222;116.4612;356.6342;132.5095;359.9825
D:/AAAProjects/AAAAUdacity/RoverCiel/cl_data/recording0/IMG/robocam_2018_06_30_19_35_13_528.jpg;0;0;1;-0.06224292;131.9221;116.4612;356.7965;132.5175;0.01547738
D:/AAAProjects/AAAAUdacity/RoverCiel/cl_data/recording0/IMG/robocam_2018_06_30_19_35_13_578.jpg;0;0;0;-0.1333651;131.9221;116.4613;357.3232;132.5201;359.9888
D:/AAAProjects/AAAAUdacity/RoverCiel/cl_data/recording0/IMG/robocam_2018_06_30_19_35_13_628.jpg;0;0;0;-0.2025649;131.922;116.4613;357.8221;132.5238;0.01162356
D:/AAAProjects/AAAAUdacity/RoverCiel/cl_data/recording0/IMG/robocam_2018_06_30_19_35_13_678.jpg;0;0;0;-0.2857057;131.9221;116.4612;358.7996;132.5288;0.002753811
D:/AAAProjects/AAAAUdacity/RoverCiel/cl_data/recording0/IMG/robocam_2018_06_30_19_35_13_728.jpg;0;0;0;-0.31111;131.9223;116.461;359.4877;132.529;0.0182227
D:/AAAProjects/AAAAUdacity/RoverCiel/cl_data/recording0/IMG/robocam_2018_06_30_19_35_13_778.jpg;0;0;0;-0.2904763;131.9225;116.4607;0.4634693;132.5286;0.03914607
D:/AAAProjects/AAAAUdacity/RoverCiel/cl_data/recording0/IMG/robocam_2018_06_30_19_35_13_828.jpg;0;0;0;-0.2582141;131.9227;116.4606;1.016544;132.5272;-0.003982253
D:/AAAProjects/AAAAUdacity/RoverCiel/cl_data/recording0/IMG/robocam_2018_06_30_19_35_13_878.jpg;0;0;0;-0.2014053;131.9221;116.4597;1.686802;132.5288;0.02541959
D:/AAAProjects/AAAAUdacity/RoverCiel/cl_data/recording0/IMG/robocam_2018_06_30_19_35_13_929.jpg;0;0;0;-0.1406074;131.9228;116.4602;1.965963;132.5271;359.9866
D:/AAAProjects/AAAAUdacity/RoverCiel/cl_data/recording0/IMG/robocam_2018_06_30_19_35_13_978.jpg;0;0;0;-0.06464007;131.9227;116.4599;2.124769;132.5283;359.9905
D:/AAAProjects/AAAAUdacity/RoverCiel/cl_data/recording0/IMG/robocam_2018_06_30_19_35_14_029.jpg;0;0;0;0;131.9229;116.4599;2.058177;132.526;359.9922
D:/AAAProjects/AAAAUdacity/RoverCiel/cl_data/recording0/IMG/robocam_2018_06_30_19_35_14_078.jpg;0;0;0;0.1020013;131.9232;116.4601;1.719644;132.5244;0.004757876
D:/AAAProjects/AAAAUdacity/RoverCiel/cl_data/recording0/IMG/robocam_2018_06_30_19_35_14_129.jpg;0;0;0;0.1620754;131.9232;116.46;1.293534;132.5236;0.0322722
D:/AAAProjects/AAAAUdacity/RoverCiel/cl_data/recording0/IMG/robocam_2018_06_30_19_35_14_178.jpg;0;0;0;0.1936457;131.9233;116.4603;0.6395556;132.5232;0.09236566
D:/AAAProjects/AAAAUdacity/RoverCiel/cl_data/recording0/IMG/robocam_2018_06_30_19_35_14_229.jpg;0;0;0;0.1875059;131.9232;116.4604;0.2243871;132.5237;0.1335243
